order_item_id,transaction_id,product_id,quantity,price
10765,10765,18,2,5.14
10766,10766,23,5,3.63
10767,10767,22,2,6.38
10768,10768,6,1,3.51
10769,10769,22,1,6.38
10770,10770,9,5,3.04
10771,10771,24,5,2.96
10772,10772,23,4,3.63
10773,10773,24,5,2.96
10774,10774,17,4,3.59
10775,10775,9,5,3.04
10776,10776,18,3,5.14
10777,10777,12,2,5.06
10778,10778,19,4,3.74
10779,10779,26,1,6.48
10780,10780,12,2,5.06
10781,10781,14,5,4.33
10782,10782,10,4,3.41
10783,10783,13,2,3.41
10784,10784,12,5,5.06
10785,10785,18,3,5.14
10786,10786,11,3,3.7
10787,10787,22,2,6.38
10788,10788,21,1,4.82
10789,10789,21,2,4.82
10790,10790,18,1,5.14
10791,10791,23,4,3.63
10792,10792,24,5,2.96
10793,10793,15,5,3.78
10794,10794,1,4,6.17
10795,10795,26,2,6.48
10796,10796,8,4,4.66
10797,10797,15,1,3.78
10798,10798,12,3,5.06
10799,10799,5,3,4.36
10800,10800,16,3,4.89
10801,10801,6,5,3.51
10802,10802,21,4,4.82
10803,10803,21,3,4.82
10804,10804,11,3,3.7
10805,10805,1,2,6.17
10806,10806,26,4,6.48
10807,10807,17,2,3.59
10808,10808,11,2,3.7
10809,10809,4,4,5.53
10810,10810,14,1,4.33
10811,10811,1,2,6.17
10812,10812,9,1,3.04
10813,10813,24,5,2.96
10814,10814,6,5,3.51
10815,10815,14,5,4.33
10816,10816,8,4,4.66
10817,10817,3,5,2.83
10818,10818,17,4,3.59
10819,10819,16,1,4.89
10820,10820,17,1,3.59
10821,10821,9,4,3.04
10822,10822,22,1,6.38
10823,10823,20,4,5.96
10824,10824,6,1,3.51
10825,10825,3,2,2.83
10826,10826,6,4,3.51
10827,10827,8,1,4.66
10828,10828,26,4,6.48
10829,10829,26,1,6.48
10830,10830,6,3,3.51
10831,10831,7,3,3.43
10832,10832,23,3,3.63
10833,10833,7,1,3.43
10834,10834,10,4,3.41
10835,10835,19,2,3.74
10836,10836,16,2,4.89
10837,10837,17,1,3.59
10838,10838,26,3,6.48
10839,10839,11,3,3.7
10840,10840,22,3,6.38
10841,10841,15,2,3.78
10842,10842,12,2,5.06
10843,10843,10,2,3.41
10844,10844,21,3,4.82
10845,10845,2,4,4.32
10846,10846,16,1,4.89
10847,10847,3,2,2.83
10848,10848,23,3,3.63
10849,10849,15,5,3.78
10850,10850,16,5,4.89
10851,10851,18,5,5.14
10852,10852,10,1,3.41
10853,10853,2,4,4.32
10854,10854,11,2,3.7
10855,10855,20,5,5.96
10856,10856,20,4,5.96
10857,10857,5,5,4.36
10858,10858,24,1,2.96
10859,10859,7,3,3.43
10860,10860,10,3,3.41
10861,10861,8,4,4.66
10862,10862,24,2,2.96
10863,10863,19,4,3.74
10864,10864,26,5,6.48
10865,10865,18,3,5.14
10866,10866,26,4,6.48
10867,10867,2,4,4.32
10868,10868,11,1,3.7
10869,10869,5,3,4.36
10870,10870,17,5,3.59
10871,10871,24,3,2.96
10872,10872,12,5,5.06
10873,10873,23,2,3.63
10874,10874,13,5,3.41
10875,10875,22,4,6.38
10876,10876,12,3,5.06
10877,10877,24,2,2.96
10878,10878,19,2,3.74
10879,10879,22,1,6.38
10880,10880,22,2,6.38
10881,10881,6,2,3.51
10882,10882,14,2,4.33
10883,10883,14,4,4.33
10884,10884,12,2,5.06
10885,10885,1,4,6.17
10886,10886,13,1,3.41
10887,10887,18,5,5.14
10888,10888,10,4,3.41
10889,10889,20,4,5.96
10890,10890,16,5,4.89
10891,10891,3,5,2.83
10892,10892,14,4,4.33
10893,10893,3,4,2.83
10894,10894,4,1,5.53
10895,10895,20,3,5.96
10896,10896,1,5,6.17
10897,10897,3,4,2.83
10898,10898,18,5,5.14
10899,10899,16,4,4.89
10900,10900,10,4,3.41
10901,10901,3,1,2.83
10902,10902,15,4,3.78
10903,10903,19,3,3.74
10904,10904,10,5,3.41
10905,10905,8,5,4.66
10906,10906,7,2,3.43
10907,10907,10,2,3.41
10908,10908,15,5,3.78
10909,10909,13,2,3.41
10910,10910,7,3,3.43
10911,10911,23,1,3.63
10912,10912,26,5,6.48
10913,10913,3,5,2.83
10914,10914,14,1,4.33
10915,10915,17,1,3.59
10916,10916,4,2,5.53
10917,10917,11,5,3.7
10918,10918,13,2,3.41
10919,10919,6,5,3.51
10920,10920,10,5,3.41
10921,10921,6,4,3.51
10922,10922,14,5,4.33
10923,10923,13,4,3.41
10924,10924,6,5,3.51
10925,10925,1,4,6.17
10926,10926,7,1,3.43
10927,10927,18,1,5.14
10928,10928,19,5,3.74
10929,10929,5,5,4.36
10930,10930,10,2,3.41
10931,10931,12,3,5.06
10932,10932,22,3,6.38
10933,10933,10,3,3.41
10934,10934,24,2,2.96
10935,10935,23,5,3.63
10936,10936,8,5,4.66
10937,10937,26,3,6.48
10938,10938,5,2,4.36
10939,10939,14,3,4.33
10940,10940,5,1,4.36
10941,10941,24,5,2.96
10942,10942,2,5,4.32
10943,10943,3,4,2.83
10944,10944,1,3,6.17
10945,10945,7,2,3.43
10946,10946,9,3,3.04
10947,10947,11,3,3.7
10948,10948,8,5,4.66
10949,10949,26,1,6.48
10950,10950,3,4,2.83
10951,10951,6,5,3.51
10952,10952,19,4,3.74
10953,10953,11,3,3.7
10954,10954,6,4,3.51
10955,10955,19,2,3.74
10956,10956,19,2,3.74
10957,10957,18,5,5.14
10958,10958,10,4,3.41
10959,10959,24,5,2.96
10960,10960,12,4,5.06
10961,10961,8,1,4.66
10962,10962,3,5,2.83
10963,10963,9,3,3.04
10964,10964,8,5,4.66
10965,10965,21,2,4.82
10966,10966,3,4,2.83
10967,10967,16,5,4.89
10968,10968,17,5,3.59
10969,10969,26,4,6.48
10970,10970,17,2,3.59
10971,10971,20,3,5.96
10972,10972,1,5,6.17
10973,10973,13,3,3.41
10974,10974,13,1,3.41
10975,10975,24,3,2.96
10976,10976,1,2,6.17
10977,10977,10,3,3.41
10978,10978,7,1,3.43
10979,10979,19,4,3.74
10980,10980,15,4,3.78
10981,10981,16,4,4.89
10982,10982,16,2,4.89
10983,10983,1,4,6.17
10984,10984,20,5,5.96
10985,10985,23,5,3.63
10986,10986,16,3,4.89
10987,10987,8,4,4.66
10988,10988,21,2,4.82
10989,10989,19,1,3.74
10990,10990,22,2,6.38
10991,10991,3,5,2.83
10992,10992,19,5,3.74
10993,10993,22,2,6.38
10994,10994,16,3,4.89
10995,10995,24,4,2.96
10996,10996,17,5,3.59
10997,10997,19,1,3.74
10998,10998,20,4,5.96
10999,10999,1,1,6.17
11000,11000,4,3,5.53
11001,11001,9,6,3.04
11002,11002,11,5,3.7
11003,11003,7,1,3.43
11004,11004,3,3,2.83
11005,11005,11,4,3.7
11006,11006,12,1,5.06
11007,11007,26,2,6.48
11008,11008,14,4,4.33
11009,11009,11,5,3.7
11010,11010,20,4,5.96
11011,11011,1,2,6.17
11012,11012,23,5,3.63
11013,11013,11,1,3.7
11014,11014,2,1,4.32
11015,11015,12,3,5.06
11016,11016,18,3,5.14
11017,11017,23,5,3.63
11018,11018,13,5,3.41
11019,11019,16,3,4.89
11020,11020,3,2,2.83
11021,11021,5,1,4.36
11022,11022,26,3,6.48
11023,11023,7,3,3.43
11024,11024,2,2,4.32
11025,11025,13,4,3.41
11026,11026,16,3,4.89
11027,11027,13,3,3.41
11028,11028,6,4,3.51
11029,11029,17,4,3.59
11030,11030,5,2,4.36
11031,11031,23,2,3.63
11032,11032,23,5,3.63
11033,11033,9,6,3.04
11034,11034,13,1,3.41
11035,11035,4,2,5.53
11036,11036,20,2,5.96
11037,11037,19,1,3.74
11038,11038,9,2,3.04
11039,11039,15,2,3.78
11040,11040,3,2,2.83
11041,11041,26,5,6.48
11042,11042,8,5,4.66
11043,11043,1,2,6.17
11044,11044,21,4,4.82
11045,11045,3,2,2.83
11046,11046,5,5,4.36
11047,11047,18,2,5.14
11048,11048,5,3,4.36
11049,11049,14,3,4.33
11050,11050,13,4,3.41
11051,11051,3,2,2.83
11052,11052,24,4,2.96
11053,11053,15,1,3.78
11054,11054,7,5,3.43
11055,11055,26,3,6.48
11056,11056,9,2,3.04
11057,11057,3,3,2.83
11058,11058,1,5,6.17
11059,11059,23,2,3.63
11060,11060,18,3,5.14
11061,11061,4,2,5.53
11062,11062,17,5,3.59
11063,11063,11,5,3.7
11064,11064,10,2,3.41
11065,11065,1,2,6.17
11066,11066,24,4,2.96
11067,11067,4,1,5.53
11068,11068,15,2,3.78
11069,11069,13,4,3.41
11070,11070,11,2,3.7
11071,11071,10,3,3.41
11072,11072,4,2,5.53
11073,11073,26,5,6.48
11074,11074,17,5,3.59
11075,11075,18,5,5.14
11076,11076,5,4,4.36
11077,11077,16,1,4.89
11078,11078,6,3,3.51
11079,11079,2,1,4.32
11080,11080,9,3,3.04
11081,11081,22,2,6.38
11082,11082,3,3,2.83
11083,11083,1,2,6.17
11084,11084,2,1,4.32
11085,11085,13,4,3.41
11086,11086,17,2,3.59
11087,11087,6,5,3.51
11088,11088,7,3,3.43
11089,11089,17,3,3.59
11090,11090,23,1,3.63
11091,11091,2,4,4.32
11092,11092,19,2,3.74
11093,11093,5,5,4.36
11094,11094,13,2,3.41
11095,11095,16,3,4.89
11096,11096,12,3,5.06
11097,11097,7,1,3.43
11098,11098,10,2,3.41
11099,11099,14,4,4.33
11100,11100,16,3,4.89
11101,11101,17,5,3.59
11102,11102,1,5,6.17
11103,11103,9,7,3.04
11104,11104,18,2,5.14
11105,11105,3,1,2.83
11106,11106,12,4,5.06
11107,11107,16,2,4.89
11108,11108,11,4,3.7
11109,11109,2,4,4.32
11110,11110,14,3,4.33
11111,11111,15,5,3.78
11112,11112,13,1,3.41
11113,11113,19,5,3.74
11114,11114,8,2,4.66
11115,11115,19,4,3.74
11116,11116,4,2,5.53
11117,11117,14,5,4.33
11118,11118,5,4,4.36
11119,11119,18,3,5.14
11120,11120,6,4,3.51
11121,11121,4,4,5.53
11122,11122,12,2,5.06
11123,11123,18,3,5.14
11124,11124,2,4,4.32
11125,11125,21,3,4.82
11126,11126,8,2,4.66
11127,11127,26,2,6.48
11128,11128,12,2,5.06
11129,11129,21,5,4.82
11130,11130,2,1,4.32
11131,11131,16,3,4.89
11132,11132,13,1,3.41
11133,11133,12,4,5.06
11134,11134,13,5,3.41
11135,11135,20,2,5.96
11136,11136,5,2,4.36
11137,11137,24,3,2.96
11138,11138,18,1,5.14
11139,11139,4,4,5.53
11140,11140,24,4,2.96
11141,11141,11,5,3.7
11142,11142,15,5,3.78
11143,11143,19,3,3.74
11144,11144,3,1,2.83
11145,11145,26,2,6.48
11146,11146,8,3,4.66
11147,11147,5,3,4.36
11148,11148,20,5,5.96
11149,11149,26,5,6.48
11150,11150,16,1,4.89
11151,11151,9,7,3.04
11152,11152,23,2,3.63
11153,11153,22,3,6.38
11154,11154,23,3,3.63
11155,11155,11,3,3.7
11156,11156,6,4,3.51
11157,11157,7,1,3.43
11158,11158,5,2,4.36
11159,11159,22,3,6.38
11160,11160,11,1,3.7
11161,11161,6,5,3.51
11162,11162,20,4,5.96
11163,11163,12,1,5.06
11164,11164,19,4,3.74
11165,11165,6,2,3.51
11166,11166,12,2,5.06
11167,11167,21,5,4.82
11168,11168,2,4,4.32
11169,11169,12,4,5.06
11170,11170,11,2,3.7
11171,11171,8,1,4.66
11172,11172,7,3,3.43
11173,11173,6,1,3.51
11174,11174,20,2,5.96
11175,11175,6,5,3.51
11176,11176,8,3,4.66
11177,11177,20,4,5.96
11178,11178,18,3,5.14
11179,11179,13,2,3.41
11180,11180,20,4,5.96
11181,11181,1,3,6.17
11182,11182,9,3,3.04
11183,11183,5,5,4.36
11184,11184,8,5,4.66
11185,11185,8,3,4.66
11186,11186,24,2,2.96
11187,11187,10,4,3.41
11188,11188,6,1,3.51
11189,11189,17,5,3.59
11190,11190,2,3,4.32
11191,11191,3,5,2.83
11192,11192,13,3,3.41
11193,11193,11,4,3.7
11194,11194,16,3,4.89
11195,11195,23,4,3.63
11196,11196,2,2,4.32
11197,11197,23,5,3.63
11198,11198,18,2,5.14
11199,11199,12,2,5.06
11200,11200,1,3,6.17
11201,11201,13,3,3.41
11202,11202,12,5,5.06
11203,11203,10,5,3.41
11204,11204,2,3,4.32
11205,11205,21,4,4.82
11206,11206,4,2,5.53
11207,11207,9,2,3.04
11208,11208,18,5,5.14
11209,11209,16,5,4.89
11210,11210,22,3,6.38
11211,11211,14,5,4.33
11212,11212,5,3,4.36
11213,11213,23,3,3.63
11214,11214,3,4,2.83
11215,11215,8,4,4.66
11216,11216,3,2,2.83
11217,11217,21,5,4.82
11218,11218,23,2,3.63
11219,11219,20,1,5.96
11220,11220,10,5,3.41
11221,11221,7,3,3.43
11222,11222,4,4,5.53
11223,11223,3,4,2.83
11224,11224,20,2,5.96
11225,11225,13,2,3.41
11226,11226,6,1,3.51
11227,11227,22,3,6.38
11228,11228,9,4,3.04
11229,11229,16,3,4.89
11230,11230,24,2,2.96
11231,11231,16,3,4.89
11232,11232,23,1,3.63
11233,11233,23,2,3.63
11234,11234,16,3,4.89
11235,11235,9,3,3.04
11236,11236,22,3,6.38
11237,11237,19,3,3.74
11238,11238,14,1,4.33
11239,11239,16,4,4.89
11240,11240,12,5,5.06
11241,11241,17,4,3.59
11242,11242,6,2,3.51
11243,11243,16,2,4.89
11244,11244,10,1,3.41
11245,11245,14,2,4.33
11246,11246,3,1,2.83
11247,11247,18,2,5.14
11248,11248,20,2,5.96
11249,11249,22,1,6.38
11250,11250,8,2,4.66
11251,11251,16,5,4.89
11252,11252,5,4,4.36
11253,11253,13,5,3.41
11254,11254,4,4,5.53
11255,11255,18,5,5.14
11256,11256,3,5,2.83
11257,11257,6,4,3.51
11258,11258,16,5,4.89
11259,11259,6,1,3.51
11260,11260,24,4,2.96
11261,11261,6,4,3.51
11262,11262,1,2,6.17
11263,11263,22,4,6.38
11264,11264,26,1,6.48
11265,11265,1,4,6.17
11266,11266,21,1,4.82
11267,11267,2,5,4.32
11268,11268,24,1,2.96
11269,11269,3,3,2.83
11270,11270,23,3,3.63
11271,11271,17,2,3.59
11272,11272,20,2,5.96
11273,11273,15,4,3.78
11274,11274,9,1,3.04
11275,11275,1,3,6.17
11276,11276,10,1,3.41
11277,11277,22,3,6.38
11278,11278,26,5,6.48
11279,11279,1,3,6.17
11280,11280,21,5,4.82
11281,11281,10,2,3.41
11282,11282,24,4,2.96
11283,11283,7,5,3.43
11284,11284,8,3,4.66
11285,11285,14,3,4.33
11286,11286,9,1,3.04
11287,11287,8,1,4.66
11288,11288,8,4,4.66
11289,11289,26,3,6.48
11290,11290,5,4,4.36
11291,11291,19,4,3.74
11292,11292,5,4,4.36
11293,11293,10,4,3.41
11294,11294,6,4,3.51
11295,11295,13,5,3.41
11296,11296,8,2,4.66
11297,11297,23,3,3.63
11298,11298,14,4,4.33
11299,11299,18,5,5.14
11300,11300,15,5,3.78
11301,11301,7,3,3.43
11302,11302,8,5,4.66
11303,11303,5,2,4.36
11304,11304,23,2,3.63
11305,11305,8,4,4.66
11306,11306,16,2,4.89
11307,11307,8,3,4.66
11308,11308,8,2,4.66
11309,11309,23,5,3.63
11310,11310,19,1,3.74
11311,11311,12,2,5.06
11312,11312,19,2,3.74
11313,11313,20,1,5.96
11314,11314,17,2,3.59
11315,11315,19,3,3.74
11316,11316,14,3,4.33
11317,11317,23,3,3.63
11318,11318,8,3,4.66
11319,11319,13,4,3.41
11320,11320,14,2,4.33
11321,11321,13,4,3.41
11322,11322,3,1,2.83
11323,11323,18,2,5.14
11324,11324,15,5,3.78
11325,11325,8,3,4.66
11326,11326,6,2,3.51
11327,11327,19,2,3.74
11328,11328,7,4,3.43
11329,11329,4,2,5.53
11330,11330,17,1,3.59
11331,11331,8,1,4.66
11332,11332,24,1,2.96
11333,11333,24,1,2.96
11334,11334,3,1,2.83
11335,11335,4,4,5.53
11336,11336,2,5,4.32
11337,11337,21,3,4.82
11338,11338,15,5,3.78
11339,11339,8,1,4.66
11340,11340,11,5,3.7
11341,11341,9,4,3.04
11342,11342,9,3,3.04
11343,11343,14,5,4.33
11344,11344,13,1,3.41
11345,11345,2,1,4.32
11346,11346,14,1,4.33
11347,11347,3,1,2.83
11348,11348,23,3,3.63
11349,11349,10,4,3.41
11350,11350,24,1,2.96
11351,11351,10,1,3.41
11352,11352,8,1,4.66
11353,11353,10,5,3.41
11354,11354,21,1,4.82
11355,11355,19,2,3.74
11356,11356,6,4,3.51
11357,11357,4,1,5.53
11358,11358,12,5,5.06
11359,11359,6,2,3.51
11360,11360,8,2,4.66
11361,11361,8,4,4.66
11362,11362,3,3,2.83
11363,11363,11,2,3.7
11364,11364,4,4,5.53
11365,11365,13,1,3.41
11366,11366,1,5,6.17
11367,11367,19,1,3.74
11368,11368,7,3,3.43
11369,11369,16,1,4.89
11370,11370,10,5,3.41
11371,11371,11,2,3.7
11372,11372,14,3,4.33
11373,11373,14,1,4.33
11374,11374,1,3,6.17
11375,11375,3,3,2.83
11376,11376,15,4,3.78
11377,11377,5,4,4.36
11378,11378,16,5,4.89
11379,11379,23,1,3.63
11380,11380,6,1,3.51
11381,11381,2,1,4.32
11382,11382,22,5,6.38
11383,11383,8,3,4.66
11384,11384,4,2,5.53
11385,11385,21,4,4.82
11386,11386,21,3,4.82
11387,11387,10,4,3.41
11388,11388,19,1,3.74
11389,11389,15,4,3.78
11390,11390,1,5,6.17
11391,11391,20,2,5.96
11392,11392,26,5,6.48
11393,11393,22,3,6.38
11394,11394,5,3,4.36
11395,11395,18,3,5.14
11396,11396,18,1,5.14
11397,11397,4,4,5.53
11398,11398,2,4,4.32
11399,11399,12,3,5.06
11400,11400,22,5,6.38
11401,11401,5,1,4.36
11402,11402,16,5,4.89
11403,11403,3,3,2.83
11404,11404,1,3,6.17
11405,11405,20,2,5.96
11406,11406,15,2,3.78
11407,11407,18,2,5.14
11408,11408,11,3,3.7
11409,11409,19,4,3.74
11410,11410,13,1,3.41
11411,11411,6,1,3.51
11412,11412,20,2,5.96
11413,11413,11,5,3.7
11414,11414,8,2,4.66
11415,11415,4,1,5.53
11416,11416,20,2,5.96
11417,11417,17,2,3.59
11418,11418,23,3,3.63
11419,11419,19,5,3.74
11420,11420,3,4,2.83
11421,11421,7,4,3.43
11422,11422,23,2,3.63
11423,11423,24,3,2.96
11424,11424,12,1,5.06
11425,11425,23,3,3.63
11426,11426,18,2,5.14
11427,11427,13,1,3.41
11428,11428,7,1,3.43
11429,11429,14,1,4.33
11430,11430,16,1,4.89
11431,11431,26,4,6.48
11432,11432,3,1,2.83
11433,11433,12,3,5.06
11434,11434,9,4,3.04
11435,11435,20,1,5.96
11436,11436,10,1,3.41
11437,11437,15,4,3.78
11438,11438,24,1,2.96
11439,11439,22,4,6.38
11440,11440,2,1,4.32
11441,11441,4,1,5.53
11442,11442,6,2,3.51
11443,11443,18,2,5.14
11444,11444,4,5,5.53
11445,11445,19,4,3.74
11446,11446,2,4,4.32
11447,11447,22,4,6.38
11448,11448,4,5,5.53
11449,11449,5,3,4.36
11450,11450,6,4,3.51
11451,11451,11,1,3.7
11452,11452,20,3,5.96
11453,11453,21,1,4.82
11454,11454,11,4,3.7
11455,11455,4,3,5.53
11456,11456,2,4,4.32
11457,11457,23,3,3.63
11458,11458,3,5,2.83
11459,11459,23,3,3.63
11460,11460,13,2,3.41
11461,11461,23,3,3.63
11462,11462,7,1,3.43
11463,11463,6,4,3.51
11464,11464,14,2,4.33
11465,11465,26,4,6.48
11466,11466,3,2,2.83
11467,11467,5,2,4.36
11468,11468,14,1,4.33
11469,11469,19,3,3.74
11470,11470,17,3,3.59
11471,11471,2,4,4.32
11472,11472,4,3,5.53
11473,11473,14,3,4.33
11474,11474,5,3,4.36
11475,11475,10,1,3.41
11476,11476,23,4,3.63
11477,11477,20,5,5.96
11478,11478,13,5,3.41
11479,11479,24,2,2.96
11480,11480,5,5,4.36
11481,11481,24,4,2.96
11482,11482,3,4,2.83
11483,11483,15,4,3.78
11484,11484,24,3,2.96
11485,11485,9,2,3.04
11486,11486,16,5,4.89
11487,11487,11,2,3.7
11488,11488,1,4,6.17
11489,11489,26,4,6.48
11490,11490,17,1,3.59
11491,11491,16,1,4.89
11492,11492,22,1,6.38
11493,11493,13,4,3.41
11494,11494,9,2,3.04
11495,11495,16,5,4.89
11496,11496,7,4,3.43
11497,11497,20,3,5.96
11498,11498,8,3,4.66
11499,11499,3,2,2.83
11500,11500,4,2,5.53
11501,11501,24,2,2.96
11502,11502,2,1,4.32
11503,11503,5,1,4.36
11504,11504,16,2,4.89
11505,11505,6,5,3.51
11506,11506,10,5,3.41
11507,11507,20,3,5.96
11508,11508,6,2,3.51
11509,11509,3,2,2.83
11510,11510,24,2,2.96
11511,11511,1,1,6.17
11512,11512,14,5,4.33
11513,11513,17,2,3.59
11514,11514,1,4,6.17
11515,11515,23,3,3.63
11516,11516,26,2,6.48
11517,11517,6,1,3.51
11518,11518,15,5,3.78
11519,11519,12,4,5.06
11520,11520,12,5,5.06
11521,11521,5,3,4.36
11522,11522,9,3,3.04
11523,11523,7,2,3.43
11524,11524,8,4,4.66
11525,11525,9,3,3.04
11526,11526,15,5,3.78
11527,11527,24,3,2.96
11528,11528,16,5,4.89
11529,11529,21,2,4.82
11530,11530,9,5,3.04
11531,11531,9,5,3.04
11532,11532,17,2,3.59
11533,11533,16,5,4.89
11534,11534,18,4,5.14
11535,11535,6,5,3.51
11536,11536,6,1,3.51
11537,11537,26,4,6.48
11538,11538,4,2,5.53
11539,11539,11,4,3.7
11540,11540,22,5,6.38
11541,11541,16,3,4.89
11542,11542,19,1,3.74
11543,11543,18,1,5.14
11544,11544,4,1,5.53
11545,11545,11,2,3.7
11546,11546,16,5,4.89
11547,11547,23,5,3.63
11548,11548,17,3,3.59
11549,11549,24,2,2.96
11550,11550,5,2,4.36
11551,11551,19,4,3.74
11552,11552,16,2,4.89
11553,11553,16,3,4.89
11554,11554,18,4,5.14
11555,11555,7,3,3.43
11556,11556,4,4,5.53
11557,11557,22,4,6.38
11558,11558,17,4,3.59
11559,11559,10,5,3.41
11560,11560,6,5,3.51
11561,11561,21,4,4.82
11562,11562,17,3,3.59
11563,11563,22,5,6.38
11564,11564,11,3,3.7
11565,11565,24,3,2.96
11566,11566,12,2,5.06
11567,11567,26,3,6.48
11568,11568,15,3,3.78
11569,11569,2,5,4.32
11570,11570,16,5,4.89
11571,11571,10,2,3.41
11572,11572,7,1,3.43
11573,11573,17,3,3.59
11574,11574,6,2,3.51
11575,11575,16,5,4.89
11576,11576,10,4,3.41
11577,11577,21,5,4.82
11578,11578,17,1,3.59
11579,11579,23,5,3.63
11580,11580,1,3,6.17
11581,11581,9,2,3.04
11582,11582,11,4,3.7
11583,11583,4,5,5.53
11584,11584,5,1,4.36
11585,11585,2,2,4.32
11586,11586,22,3,6.38
11587,11587,11,4,3.7
11588,11588,22,3,6.38
11589,11589,8,3,4.66
11590,11590,20,1,5.96
11591,11591,5,2,4.36
11592,11592,7,1,3.43
11593,11593,4,5,5.53
11594,11594,24,2,2.96
11595,11595,7,4,3.43
11596,11596,3,1,2.83
11597,11597,6,2,3.51
11598,11598,17,5,3.59
11599,11599,9,5,3.04
11600,11600,24,5,2.96
11601,11601,16,3,4.89
11602,11602,20,5,5.96
11603,11603,10,3,3.41
11604,11604,26,3,6.48
11605,11605,24,5,2.96
11606,11606,22,4,6.38
11607,11607,20,5,5.96
11608,11608,15,3,3.78
11609,11609,12,5,5.06
11610,11610,21,1,4.82
11611,11611,4,4,5.53
11612,11612,4,4,5.53
11613,11613,4,5,5.53
11614,11614,4,4,5.53
11615,11615,6,5,3.51
11616,11616,4,1,5.53
11617,11617,21,5,4.82
11618,11618,26,5,6.48
11619,11619,22,2,6.38
11620,11620,20,5,5.96
11621,11621,23,5,3.63
11622,11622,14,5,4.33
11623,11623,11,2,3.7
11624,11624,1,4,6.17
11625,11625,12,4,5.06
11626,11626,18,3,5.14
11627,11627,10,3,3.41
11628,11628,20,4,5.96
11629,11629,4,2,5.53
11630,11630,20,5,5.96
11631,11631,20,1,5.96
11632,11632,23,4,3.63
11633,11633,20,3,5.96
11634,11634,26,5,6.48
11635,11635,11,4,3.7
11636,11636,21,3,4.82
11637,11637,1,5,6.17
11638,11638,15,1,3.78
11639,11639,23,1,3.63
11640,11640,12,3,5.06
11641,11641,24,5,2.96
11642,11642,2,4,4.32
11643,11643,24,1,2.96
11644,11644,23,1,3.63
11645,11645,2,3,4.32
11646,11646,14,1,4.33
11647,11647,7,1,3.43
11648,11648,17,5,3.59
11649,11649,18,5,5.14
11650,11650,10,1,3.41
11651,11651,26,2,6.48
11652,11652,3,3,2.83
11653,11653,9,1,3.04
11654,11654,12,2,5.06
11655,11655,19,1,3.74
11656,11656,14,4,4.33
11657,11657,7,1,3.43
11658,11658,8,2,4.66
11659,11659,22,3,6.38
11660,11660,26,5,6.48
11661,11661,20,2,5.96
11662,11662,12,4,5.06
11663,11663,26,4,6.48
11664,11664,26,2,6.48
11665,11665,6,5,3.51
11666,11666,8,4,4.66
11667,11667,26,3,6.48
11668,11668,12,5,5.06
11669,11669,11,1,3.7
11670,11670,11,4,3.7
11671,11671,19,4,3.74
11672,11672,22,1,6.38
11673,11673,11,3,3.7
11674,11674,22,4,6.38
11675,11675,14,5,4.33
11676,11676,17,4,3.59
11677,11677,9,4,3.04
11678,11678,4,5,5.53
11679,11679,16,4,4.89
11680,11680,18,5,5.14
11681,11681,7,5,3.43
11682,11682,9,6,3.04
11683,11683,1,4,6.17
11684,11684,15,4,3.78
11685,11685,9,1,3.04
11686,11686,19,2,3.74
11687,11687,13,4,3.41
11688,11688,3,5,2.83
11689,11689,19,1,3.74
11690,11690,7,3,3.43
11691,11691,15,1,3.78
11692,11692,10,4,3.41
11693,11693,14,3,4.33
11694,11694,8,2,4.66
11695,11695,12,4,5.06
11696,11696,3,2,2.83
11697,11697,10,3,3.41
11698,11698,6,1,3.51
11699,11699,1,3,6.17
11700,11700,6,2,3.51
11701,11701,16,1,4.89
11702,11702,6,4,3.51
11703,11703,6,1,3.51
11704,11704,13,1,3.41
11705,11705,20,2,5.96
11706,11706,12,5,5.06
11707,11707,7,1,3.43
11708,11708,19,3,3.74
11709,11709,7,5,3.43
11710,11710,12,1,5.06
11711,11711,16,1,4.89
11712,11712,19,4,3.74
11713,11713,11,3,3.7
11714,11714,5,3,4.36
11715,11715,12,3,5.06
11716,11716,6,2,3.51
11717,11717,22,1,6.38
11718,11718,13,3,3.41
11719,11719,15,2,3.78
11720,11720,15,5,3.78
11721,11721,14,5,4.33
11722,11722,4,1,5.53
11723,11723,7,1,3.43
11724,11724,10,3,3.41
11725,11725,5,5,4.36
11726,11726,5,4,4.36
11727,11727,22,3,6.38
11728,11728,2,2,4.32
11729,11729,17,5,3.59
11730,11730,7,1,3.43
11731,11731,24,2,2.96
11732,11732,20,4,5.96
11733,11733,19,5,3.74
11734,11734,15,5,3.78
11735,11735,7,3,3.43
11736,11736,7,3,3.43
11737,11737,22,2,6.38
11738,11738,24,1,2.96
11739,11739,2,4,4.32
11740,11740,3,1,2.83
11741,11741,1,3,6.17
11742,11742,24,5,2.96
11743,11743,6,1,3.51
11744,11744,24,2,2.96
11745,11745,15,3,3.78
11746,11746,24,5,2.96
11747,11747,20,4,5.96
11748,11748,7,1,3.43
11749,11749,8,1,4.66
11750,11750,12,3,5.06
11751,11751,7,1,3.43
11752,11752,10,4,3.41
11753,11753,6,2,3.51
11754,11754,22,1,6.38
11755,11755,8,2,4.66
11756,11756,24,3,2.96
11757,11757,20,1,5.96
11758,11758,15,4,3.78
11759,11759,3,4,2.83
11760,11760,10,2,3.41
11761,11761,23,2,3.63
11762,11762,7,4,3.43
